,id,client_id,card_brand,card_type,expires,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web,USER__current_age,USER__retirement_age,USER__birth_year,USER__birth_month,USER__gender,USER__latitude,USER__longitude,USER__per_capita_income,USER__yearly_income,USER__total_debt,USER__credit_score,USER__num_credit_cards
177,2171,1492,Mastercard,Debit (Prepaid),2022-11-01,1,1,18,2008-03-01,2010,0,63,58,1957,2,Female,47.32,-121.99,32697,56635,13015,786,8
178,6106,688,Mastercard,Debit,2023-04-01,1,1,17848,2015-12-01,2015,0,44,67,1975,3,Male,41.31,-111.96,23165,47227,151030,760,4
179,3042,688,Mastercard,Debit,2022-11-01,0,1,25563,2010-05-01,2010,0,44,67,1975,3,Male,41.31,-111.96,23165,47227,151030,760,4
180,5209,688,Visa,Credit,2020-04-01,1,2,12000,2010-10-01,2010,0,44,67,1975,3,Male,41.31,-111.96,23165,47227,151030,760,4
181,1296,688,Amex,Credit,2018-11-01,0,2,6600,2012-02-01,2012,0,44,67,1975,3,Male,41.31,-111.96,23165,47227,151030,760,4
182,389,749,Amex,Credit,2023-09-01,0,1,5600,2020-01-01,2020,0,22,68,1997,10,Male,32.75,-97.33,12051,24574,80667,674,3
183,1773,749,Visa,Debit,2022-11-01,1,3,11873,2020-02-01,2020,0,22,68,1997,10,Male,32.75,-97.33,12051,24574,80667,674,3
184,1467,749,Mastercard,Credit,2020-02-01,1,1,7200,2020-02-01,2020,0,22,68,1997,10,Male,32.75,-97.33,12051,24574,80667,674,3
185,1395,643,Amex,Credit,2024-08-01,1,1,10000,2020-02-01,2020,0,29,65,1991,1,Female,40.69,-73.75,21283,43397,42168,697,2
186,5597,643,Mastercard,Credit,2023-04-01,1,2,500,2010-11-01,2010,0,29,65,1991,1,Female,40.69,-73.75,21283,43397,42168,697,2
187,1468,1219,Mastercard,Debit,2020-02-01,1,1,22697,2020-02-01,2020,0,28,72,1991,6,Female,38.68,-76.17,28497,58105,70254,688,3
188,2309,1219,Mastercard,Credit,2023-08-01,1,1,18000,2013-03-01,2013,0,28,72,1991,6,Female,38.68,-76.17,28497,58105,70254,688,3
189,3466,1219,Mastercard,Debit,2024-10-01,1,1,32903,2010-06-01,2010,0,28,72,1991,6,Female,38.68,-76.17,28497,58105,70254,688,3
190,2804,1198,Visa,Debit,2021-08-01,1,2,12764,1999-05-01,2010,0,82,67,1937,6,Male,29.5,-97.44,15092,10869,1820,820,2
191,1388,1198,Mastercard,Credit,2022-10-01,1,1,6300,2019-02-01,2019,0,82,67,1937,6,Male,29.5,-97.44,15092,10869,1820,820,2
192,4660,898,Mastercard,Debit,2022-02-01,1,2,7541,2008-09-01,2013,0,90,66,1929,6,Female,40.59,-75.47,12427,19893,1712,566,3
193,3356,898,Visa,Debit,2022-03-01,1,2,1266,2007-06-01,2012,0,90,66,1929,6,Female,40.59,-75.47,12427,19893,1712,566,3
194,4870,898,Mastercard,Credit,2020-04-01,0,1,9500,2014-09-01,2014,0,90,66,1929,6,Female,40.59,-75.47,12427,19893,1712,566,3
195,3467,882,Mastercard,Debit,2020-04-01,1,2,1837,2010-06-01,2010,0,63,65,1956,8,Male,40.39,-82.47,18019,36743,71719,612,2
196,1079,882,Mastercard,Debit,2023-08-01,1,2,17453,2006-02-01,2008,0,63,65,1956,8,Male,40.39,-82.47,18019,36743,71719,612,2
197,2977,348,Visa,Debit,2013-10-01,0,1,28283,2008-05-01,2012,0,49,70,1970,7,Female,40.22,-74.76,22747,46377,79980,719,3
198,3073,348,Visa,Credit,2020-04-01,1,1,13500,2010-05-01,2012,0,49,70,1970,7,Female,40.22,-74.76,22747,46377,79980,719,3
199,3554,348,Visa,Credit,2014-07-01,1,2,13300,2012-06-01,2012,0,49,70,1970,7,Female,40.22,-74.76,22747,46377,79980,719,3
200,2597,633,Mastercard,Debit,2021-09-01,1,2,17941,2009-04-01,2009,0,36,69,1983,10,Female,33.88,-118.27,24611,50179,110515,743,1
201,3489,1493,Visa,Credit,2018-04-01,1,1,14400,2010-06-01,2012,0,30,65,1989,11,Male,38.22,-122.55,26748,54537,121987,765,4
202,4003,1493,Visa,Credit,2020-04-01,1,1,4400,2012-07-01,2012,0,30,65,1989,11,Male,38.22,-122.55,26748,54537,121987,765,4
203,1469,1493,Mastercard,Credit,2020-03-01,1,1,13000,2020-02-01,2020,0,30,65,1989,11,Male,38.22,-122.55,26748,54537,121987,765,4
204,1774,1493,Visa,Debit,2023-04-01,1,2,22701,2020-02-01,2020,0,30,65,1989,11,Male,38.22,-122.55,26748,54537,121987,765,4
205,1470,1161,Mastercard,Credit,2024-08-01,0,1,16100,2020-02-01,2020,0,23,66,1996,12,Male,28.68,-81.51,24155,49255,6557,823,2
206,1471,1161,Mastercard,Debit,2023-09-01,1,2,7629,2020-02-01,2020,0,23,66,1996,12,Male,28.68,-81.51,24155,49255,6557,823,2
207,2691,217,Mastercard,Debit,2022-03-01,0,1,16538,2012-04-01,2012,0,42,65,1977,10,Male,41.77,-87.82,15221,31031,21853,744,7
208,174,217,Visa,Debit,2020-12-01,1,2,22746,2008-01-01,2010,0,42,65,1977,10,Male,41.77,-87.82,15221,31031,21853,744,7
209,1364,217,Mastercard,Debit,2016-07-01,1,1,9737,2016-02-01,2016,0,42,65,1977,10,Male,41.77,-87.82,15221,31031,21853,744,7
210,1266,217,Mastercard,Credit,2019-07-01,1,1,6500,2011-02-01,2014,0,42,65,1977,10,Male,41.77,-87.82,15221,31031,21853,744,7
211,1267,217,Mastercard,Debit,2020-06-01,1,2,2650,2011-02-01,2013,0,42,65,1977,10,Male,41.77,-87.82,15221,31031,21853,744,7
212,207,217,Visa,Credit,2012-05-01,1,2,8200,2009-01-01,2011,0,42,65,1977,10,Male,41.77,-87.82,15221,31031,21853,744,7
213,5448,217,Amex,Credit,2022-01-01,1,2,6200,2006-11-01,2013,0,42,65,1977,10,Male,41.77,-87.82,15221,31031,21853,744,7
214,5449,1877,Amex,Credit,2021-01-01,1,2,22600,2006-11-01,2014,0,65,66,1955,1,Male,32.92,-96.45,34659,70673,87605,714,4
215,2107,1877,Mastercard,Debit,2024-05-01,1,2,6940,2006-03-01,2009,0,65,66,1955,1,Male,32.92,-96.45,34659,70673,87605,714,4
216,2398,1877,Mastercard,Debit,2024-03-01,1,2,23408,1996-04-01,2008,0,65,66,1955,1,Male,32.92,-96.45,34659,70673,87605,714,4
217,5414,1877,Visa,Credit,2022-09-01,1,2,9700,2004-11-01,2007,0,65,66,1955,1,Male,32.92,-96.45,34659,70673,87605,714,4
218,3758,668,Mastercard,Debit,2024-06-01,0,2,10538,2006-07-01,2006,0,87,57,1932,10,Female,33.52,-86.79,13263,16342,1758,747,5
219,4097,668,Mastercard,Debit,2023-03-01,1,2,6853,2001-08-01,2006,0,87,57,1932,10,Female,33.52,-86.79,13263,16342,1758,747,5
220,5778,668,Mastercard,Debit,2020-10-01,1,2,607,2002-12-01,2010,0,87,57,1932,10,Female,33.52,-86.79,13263,16342,1758,747,5
221,4318,668,Mastercard,Credit,2021-08-01,1,1,0,2010-08-01,2010,0,87,57,1932,10,Female,33.52,-86.79,13263,16342,1758,747,5
222,5015,668,Visa,Debit,2021-06-01,1,2,8253,2004-10-01,2011,0,87,57,1932,10,Female,33.52,-86.79,13263,16342,1758,747,5
223,750,533,Visa,Debit,2020-09-01,1,2,8492,2020-01-01,2020,0,22,65,1997,9,Male,32.71,-102.65,15183,30961,42597,677,1
224,242,203,Visa,Credit,2022-07-01,1,1,9100,2010-01-01,2010,0,58,67,1961,3,Female,32.9,-80.93,14864,30305,23392,776,3
225,3966,203,Mastercard,Credit,2022-04-01,0,2,2600,2011-07-01,2011,0,58,67,1961,3,Female,32.9,-80.93,14864,30305,23392,776,3
226,5375,203,Mastercard,Credit,2024-05-01,0,1,7300,2002-11-01,2010,0,58,67,1961,3,Female,32.9,-80.93,14864,30305,23392,776,3
227,5166,1738,Visa,Credit,2020-08-01,1,1,15000,2009-10-01,2009,0,30,68,1989,3,Male,35.67,-97.41,33736,68784,198417,696,4
228,1472,1738,Mastercard,Credit,2024-04-01,1,2,18700,2020-02-01,2020,0,30,68,1989,3,Male,35.67,-97.41,33736,68784,198417,696,4
229,751,1738,Visa,Debit,2021-05-01,1,1,21458,2020-01-01,2020,0,30,68,1989,3,Male,35.67,-97.41,33736,68784,198417,696,4
230,5623,1738,Visa,Credit,2020-04-01,0,1,15700,2010-11-01,2014,0,30,68,1989,3,Male,35.67,-97.41,33736,68784,198417,696,4
231,6099,713,Mastercard,Debit,2020-01-01,1,2,20765,2014-12-01,2014,0,25,71,1994,8,Female,48.19,-114.38,17040,34745,26503,691,4
232,1473,713,Mastercard,Debit,2022-06-01,0,2,18101,2020-02-01,2020,0,25,71,1994,8,Female,48.19,-114.38,17040,34745,26503,691,4
233,1775,713,Visa,Credit,2024-11-01,1,1,8400,2020-02-01,2020,0,25,71,1994,8,Female,48.19,-114.38,17040,34745,26503,691,4
234,447,713,Mastercard,Debit,2020-03-01,1,1,1737,2020-01-01,2020,0,25,71,1994,8,Female,48.19,-114.38,17040,34745,26503,691,4
235,1474,1631,Mastercard,Credit,2020-02-01,1,2,20900,2020-02-01,2020,0,18,67,2001,11,Female,30.44,-91.12,31741,64715,174664,740,3
236,1776,1631,Visa,Credit,2021-11-01,1,1,23700,2020-02-01,2020,0,18,67,2001,11,Female,30.44,-91.12,31741,64715,174664,740,3
237,448,1631,Mastercard,Credit,2021-11-01,1,1,17500,2020-01-01,2020,0,18,67,2001,11,Female,30.44,-91.12,31741,64715,174664,740,3
238,5978,1487,Visa,Debit,2024-06-01,1,1,26083,2009-12-01,2009,0,59,69,1961,2,Female,40.69,-80.01,39464,80464,76261,727,3
239,2978,1487,Visa,Debit,2022-10-01,1,1,31589,2008-05-01,2008,0,59,69,1961,2,Female,40.69,-80.01,39464,80464,76261,727,3
240,4946,1487,Visa,Credit,2021-06-01,1,2,24200,2000-10-01,2013,0,59,69,1961,2,Female,40.69,-80.01,39464,80464,76261,727,3
241,1475,1265,Mastercard,Debit,2020-02-01,1,2,18321,2020-02-01,2020,0,18,67,2002,2,Female,40.43,-79.97,24400,49748,23161,748,1
242,5376,370,Mastercard,Debit,2022-10-01,1,2,7551,2002-11-01,2010,0,61,58,1958,11,Male,34.07,-117.62,16113,41904,12545,655,4
243,4127,370,Mastercard,Debit,2014-06-01,1,1,15377,2004-08-01,2011,0,61,58,1958,11,Male,34.07,-117.62,16113,41904,12545,655,4
244,5093,370,Visa,Debit,2023-03-01,1,1,12990,2007-10-01,2016,0,61,58,1958,11,Male,34.07,-117.62,16113,41904,12545,655,4
245,3490,370,Visa,Debit,2023-02-01,1,1,8509,2010-06-01,2010,0,61,58,1958,11,Male,34.07,-117.62,16113,41904,12545,655,4
246,5702,1014,Visa,Debit,2014-11-01,1,1,96907,2014-11-01,2014,0,54,70,1965,9,Female,33.6,-117.82,96516,196784,437533,729,3
247,2200,1014,Visa,Credit,2015-07-01,1,1,43900,2008-03-01,2013,0,54,70,1965,9,Female,33.6,-117.82,96516,196784,437533,729,3
248,5436,1014,Visa,Debit (Prepaid),2020-10-01,1,2,76,2005-11-01,2007,0,54,70,1965,9,Female,33.6,-117.82,96516,196784,437533,729,3
249,449,290,Mastercard,Debit,2020-01-01,1,2,50915,2020-01-01,2020,0,27,66,1992,3,Female,42.4,-83.6,49458,100837,61377,687,2
250,1777,290,Visa,Debit,2021-12-01,1,2,31767,2020-02-01,2020,0,27,66,1992,3,Female,42.4,-83.6,49458,100837,61377,687,2
251,3862,985,Visa,Credit,2024-04-01,1,2,13200,2008-07-01,2010,0,32,65,1987,6,Male,42.8,-83.71,25334,51654,95454,600,4
252,1268,985,Mastercard,Credit,2022-10-01,1,2,16000,2011-02-01,2012,0,32,65,1987,6,Male,42.8,-83.71,25334,51654,95454,600,4
253,752,985,Visa,Debit,2024-07-01,1,2,18132,2020-01-01,2020,0,32,65,1987,6,Male,42.8,-83.71,25334,51654,95454,600,4
254,2704,985,Visa,Credit,2019-02-01,1,1,300,2012-04-01,2012,0,32,65,1987,6,Male,42.8,-83.71,25334,51654,95454,600,4
255,2808,135,Mastercard,Debit,2022-11-01,1,2,2236,2000-05-01,2015,0,64,69,1955,6,Female,39.72,-82.59,18680,38088,51679,691,2
256,4791,135,Visa,Debit,2019-08-01,1,2,21591,2010-09-01,2010,0,64,69,1955,6,Female,39.72,-82.59,18680,38088,51679,691,2
257,1476,307,Mastercard,Debit,2020-04-01,1,2,11521,2020-02-01,2020,0,18,69,2001,8,Male,30.23,-92.81,18082,36866,0,680,2
258,753,307,Visa,Credit,2020-06-01,0,1,8600,2020-01-01,2020,0,18,69,2001,8,Male,30.23,-92.81,18082,36866,0,680,2
259,4112,1783,Amex,Credit,2020-03-01,1,1,9800,2003-08-01,2010,0,52,70,1967,9,Male,37.78,-122.24,18443,37607,63689,749,5
260,1154,1783,Visa,Credit,2012-03-01,1,2,11300,2008-02-01,2009,0,52,70,1967,9,Male,37.78,-122.24,18443,37607,63689,749,5
261,2598,1783,Mastercard,Credit,2019-10-01,1,1,8400,2009-04-01,2011,0,52,70,1967,9,Male,37.78,-122.24,18443,37607,63689,749,5
262,10,1783,Mastercard,Debit,2023-12-01,1,1,16597,1999-01-01,2009,0,52,70,1967,9,Male,37.78,-122.24,18443,37607,63689,749,5
263,4655,1783,Amex,Credit,2020-09-01,1,2,9400,2008-09-01,2008,0,52,70,1967,9,Male,37.78,-122.24,18443,37607,63689,749,5
264,5908,1321,Visa,Debit,2008-12-01,1,1,18702,2007-12-01,2007,0,49,66,1970,10,Female,40.26,-103.79,16910,34480,58795,696,1
265,3357,1511,Visa,Debit,2022-06-01,1,1,24806,2007-06-01,2007,0,43,66,1977,1,Male,43.07,-89.38,23680,48279,114254,719,2
266,5502,1511,Visa,Debit,2023-05-01,1,1,19856,2007-11-01,2011,0,43,66,1977,1,Male,43.07,-89.38,23680,48279,114254,719,2
267,1238,900,Visa,Debit (Prepaid),2021-02-01,1,2,68,2010-02-01,2010,0,36,65,1983,7,Male,30.17,-85.67,16133,32896,69800,735,2
268,3412,900,Amex,Credit,2022-12-01,1,2,4900,2009-06-01,2009,0,36,65,1983,7,Male,30.17,-85.67,16133,32896,69800,735,2
269,1477,953,Mastercard,Debit,2022-02-01,1,1,13390,2020-02-01,2020,0,18,71,2001,6,Male,33.78,-117.33,14667,29909,42832,664,2
270,1396,953,Amex,Credit,2024-11-01,1,3,8400,2020-02-01,2020,0,18,71,2001,6,Male,33.78,-117.33,14667,29909,42832,664,2
271,1297,233,Amex,Credit,2024-03-01,1,2,13700,2012-02-01,2012,0,37,64,1982,12,Female,44.96,-93.26,23278,47464,83591,716,1
272,3605,406,Discover,Credit,2024-11-01,1,2,4200,2016-06-01,2016,0,23,64,1996,5,Female,37.3,-122.0,41750,85128,108678,641,1
273,5167,1069,Visa,Debit,2020-08-01,1,2,2292,2009-10-01,2015,0,54,69,1965,9,Male,35.3,-81.03,22487,45852,114746,615,2
274,3922,1069,Amex,Credit,2021-03-01,1,1,8800,2010-07-01,2010,0,54,69,1965,9,Male,35.3,-81.03,22487,45852,114746,615,2
275,5453,180,Mastercard,Credit,2023-03-01,0,2,7600,2006-11-01,2009,0,33,67,1986,7,Female,33.53,-112.18,13024,26556,43042,840,2
276,2888,180,Visa,Credit,2021-11-01,1,2,6200,2005-05-01,2018,0,33,67,1986,7,Female,33.53,-112.18,13024,26556,43042,840,2
277,3208,996,Mastercard,Credit,2023-07-01,1,1,12900,1999-06-01,2011,0,63,67,1956,11,Female,26.02,-80.16,19712,40194,107765,738,6
278,4661,996,Mastercard,Debit,2022-06-01,1,2,18820,2008-09-01,2015,0,63,67,1956,11,Female,26.02,-80.16,19712,40194,107765,738,6
279,3277,996,Visa,Debit,2005-07-01,1,2,16167,2004-06-01,2009,0,63,67,1956,11,Female,26.02,-80.16,19712,40194,107765,738,6
280,1107,996,Mastercard,Credit,2023-06-01,1,2,4200,2007-02-01,2011,0,63,67,1956,11,Female,26.02,-80.16,19712,40194,107765,738,6
281,3310,996,Mastercard,Debit,2024-08-01,1,2,18861,2006-06-01,2011,0,63,67,1956,11,Female,26.02,-80.16,19712,40194,107765,738,6
282,1279,996,Visa,Debit,2020-02-01,0,1,27231,2011-02-01,2011,0,63,67,1956,11,Female,26.02,-80.16,19712,40194,107765,738,6
283,1778,1866,Visa,Debit,2024-12-01,1,1,24390,2020-02-01,2020,0,22,67,1998,2,Male,32.85,-96.96,30475,62135,75209,676,2
284,1478,1866,Mastercard,Debit,2023-02-01,1,1,3106,2020-02-01,2020,0,22,67,1998,2,Male,32.85,-96.96,30475,62135,75209,676,2
285,2108,1981,Mastercard,Debit,2020-07-01,1,2,13595,2006-03-01,2010,0,48,65,1972,1,Male,26.63,-81.99,19274,39303,23650,702,7
286,5143,1981,Discover,Credit,2009-11-01,0,2,12300,2009-10-01,2009,0,48,65,1972,1,Male,26.63,-81.99,19274,39303,23650,702,7
287,4151,1981,Mastercard,Credit,2019-02-01,1,2,12300,2005-08-01,2009,0,48,65,1972,1,Male,26.63,-81.99,19274,39303,23650,702,7
288,3606,1981,Mastercard,Debit,2021-04-01,1,1,20743,2016-06-01,2016,0,48,65,1972,1,Male,26.63,-81.99,19274,39303,23650,702,7
289,3248,1981,Mastercard,Debit,2021-08-01,1,2,17706,2003-06-01,2010,0,48,65,1972,1,Male,26.63,-81.99,19274,39303,23650,702,7
290,2996,1981,Mastercard,Debit,2022-08-01,1,2,20962,2009-05-01,2009,0,48,65,1972,1,Male,26.63,-81.99,19274,39303,23650,702,7
291,4,1981,Mastercard,Debit,2024-03-01,1,2,19439,1997-01-01,2007,0,48,65,1972,1,Male,26.63,-81.99,19274,39303,23650,702,7
292,3257,870,Visa,Debit,2022-03-01,0,1,30160,2003-06-01,2017,0,63,64,1956,3,Female,38.64,-76.9,35114,71593,132181,821,3
293,3626,870,Amex,Credit,2022-06-01,1,2,0,2018-06-01,2018,0,63,64,1956,3,Female,38.64,-76.9,35114,71593,132181,821,3
294,1039,870,Visa,Debit,2012-11-01,0,1,28937,2004-02-01,2008,0,63,64,1956,3,Female,38.64,-76.9,35114,71593,132181,821,3
295,2080,16,Mastercard,Debit (Prepaid),2020-05-01,0,2,22,2005-03-01,2011,0,75,67,1944,12,Male,41.88,-87.84,15451,22158,19101,681,5
296,49,16,Mastercard,Debit,2015-08-01,1,2,1575,2004-01-01,2005,0,75,67,1944,12,Male,41.88,-87.84,15451,22158,19101,681,5
297,4964,16,Mastercard,Debit,2020-12-01,1,2,7562,2002-10-01,2011,0,75,67,1944,12,Male,41.88,-87.84,15451,22158,19101,681,5
298,4093,16,Mastercard,Debit,2024-05-01,1,2,17211,1999-08-01,2013,0,75,67,1944,12,Male,41.88,-87.84,15451,22158,19101,681,5
299,2979,16,Visa,Credit,2010-06-01,0,2,9500,2008-05-01,2010,0,75,67,1944,12,Male,41.88,-87.84,15451,22158,19101,681,5
300,3513,46,Mastercard,Debit,2022-11-01,1,2,24191,2011-06-01,2011,0,62,66,1957,6,Male,40.66,-73.84,26481,53996,98211,632,4
301,3732,46,Mastercard,Debit (Prepaid),2023-03-01,1,2,68,2005-07-01,2006,0,62,66,1957,6,Male,40.66,-73.84,26481,53996,98211,632,4
302,2925,46,Mastercard,Debit,2020-02-01,1,2,8037,2007-05-01,2010,0,62,66,1957,6,Male,40.66,-73.84,26481,53996,98211,632,4
303,1167,46,Mastercard,Debit (Prepaid),2018-02-01,1,2,97,2009-02-01,2015,0,62,66,1957,6,Male,40.66,-73.84,26481,53996,98211,632,4
304,450,800,Mastercard,Debit,2021-05-01,1,1,15555,2020-01-01,2020,0,28,73,1991,10,Female,30.44,-87.18,12766,26025,23971,723,4
305,2759,800,Mastercard,Debit,2016-05-01,1,1,18242,2016-04-01,2016,0,28,73,1991,10,Female,30.44,-87.18,12766,26025,23971,723,4
306,1779,800,Visa,Debit (Prepaid),2021-12-01,1,2,62,2020-02-01,2020,0,28,73,1991,10,Female,30.44,-87.18,12766,26025,23971,723,4
307,754,800,Visa,Debit,2022-12-01,0,1,16715,2020-01-01,2020,0,28,73,1991,10,Female,30.44,-87.18,12766,26025,23971,723,4
308,1479,1968,Mastercard,Debit (Prepaid),2020-02-01,1,1,46,2020-02-01,2020,0,25,69,1994,11,Female,40.94,-73.86,31299,63816,100128,775,1
309,1298,697,Mastercard,Debit,2021-04-01,1,2,20195,2012-02-01,2012,0,56,73,1964,1,Female,35.72,-78.84,32485,66230,90248,742,3
310,3640,697,Mastercard,Debit,2019-07-01,1,2,39818,2019-06-01,2019,0,56,73,1964,1,Female,35.72,-78.84,32485,66230,90248,742,3
311,3074,697,Visa,Debit,2018-09-01,1,2,33736,2010-05-01,2010,0,56,73,1964,1,Female,35.72,-78.84,32485,66230,90248,742,3
312,4239,1269,Mastercard,Debit,2011-11-01,1,2,17850,2008-08-01,2008,0,56,56,1963,10,Male,41.83,-87.68,25365,36335,28929,676,2
313,4147,1269,Amex,Credit,2021-02-01,1,2,11300,2005-08-01,2008,0,56,56,1963,10,Male,41.83,-87.68,25365,36335,28929,676,2
314,3075,1782,Visa,Debit,2015-09-01,0,2,1981,2010-05-01,2014,0,59,61,1961,2,Female,33.74,-117.99,19438,39633,58586,777,3
315,4289,1782,Mastercard,Debit,2024-07-01,1,1,15695,2009-08-01,2010,0,59,61,1961,2,Female,33.74,-117.99,19438,39633,58586,777,3
316,2172,1782,Mastercard,Debit,2014-06-01,1,2,23475,2008-03-01,2011,0,59,61,1961,2,Female,33.74,-117.99,19438,39633,58586,777,3
317,5366,1977,Mastercard,Credit,2017-06-01,1,1,12900,2001-11-01,2011,0,43,69,1976,8,Female,41.5,-87.5,28048,57185,0,773,3
318,2673,1977,Mastercard,Debit (Prepaid),2021-02-01,1,1,91,2011-04-01,2011,0,43,69,1976,8,Female,41.5,-87.5,28048,57185,0,773,3
319,965,1977,Mastercard,Debit,2022-10-01,1,2,15341,1999-02-01,2014,0,43,69,1976,8,Female,41.5,-87.5,28048,57185,0,773,3
320,4763,1734,Mastercard,Debit,2015-06-01,1,2,42116,2010-09-01,2011,0,37,69,1982,11,Male,33.95,-84.54,40530,82637,84762,739,2
321,451,1734,Mastercard,Debit,2020-01-01,0,2,39312,2020-01-01,2020,0,37,69,1982,11,Male,33.95,-84.54,40530,82637,84762,739,2
322,3300,1913,Visa,Debit,2008-04-01,0,2,21370,2005-06-01,2010,0,60,57,1960,1,Female,42.47,-83.49,34259,31121,32768,619,5
323,5226,1913,Amex,Credit,2022-12-01,1,2,16700,2011-10-01,2011,0,60,57,1960,1,Female,42.47,-83.49,34259,31121,32768,619,5
324,5477,1913,Amex,Credit,2024-10-01,1,1,17800,2007-11-01,2011,0,60,57,1960,1,Female,42.47,-83.49,34259,31121,32768,619,5
325,5877,1913,Mastercard,Credit,2020-11-01,1,2,16200,2007-12-01,2011,0,60,57,1960,1,Female,42.47,-83.49,34259,31121,32768,619,5
326,3084,1913,Amex,Credit,2020-12-01,1,1,17700,2011-05-01,2013,0,60,57,1960,1,Female,42.47,-83.49,34259,31121,32768,619,5
327,13,858,Mastercard,Credit,2021-03-01,1,1,14600,2000-01-01,2012,0,47,67,1972,11,Male,29.5,-97.44,15092,30774,51428,700,3
328,4735,858,Visa,Credit,2024-07-01,1,2,10700,2009-09-01,2011,0,47,67,1972,11,Male,29.5,-97.44,15092,30774,51428,700,3
329,2633,858,Mastercard,Debit (Prepaid),2023-07-01,1,1,89,2010-04-01,2010,0,47,67,1972,11,Male,29.5,-97.44,15092,30774,51428,700,3
330,4173,606,Mastercard,Debit,2006-09-01,1,3,11398,2006-08-01,2013,0,48,67,1971,12,Male,39.4,-88.8,16300,33236,57549,747,1
331,5925,1564,Mastercard,Credit,2023-12-01,1,2,8200,2008-12-01,2010,0,35,65,1984,10,Male,35.2,-101.81,18613,37947,49951,683,3
332,4240,1564,Mastercard,Credit,2021-06-01,1,1,6100,2008-08-01,2008,0,35,65,1984,10,Male,35.2,-101.81,18613,37947,49951,683,3
333,3514,1564,Mastercard,Debit,2024-07-01,1,1,15820,2011-06-01,2011,0,35,65,1984,10,Male,35.2,-101.81,18613,37947,49951,683,3
334,1480,1109,Mastercard,Debit,2023-08-01,1,2,9774,2020-02-01,2020,0,24,65,1995,11,Male,37.68,-97.34,21518,43875,128146,639,1
335,3136,1301,Visa,Debit,2023-09-01,1,1,22833,2013-05-01,2013,0,26,66,1993,5,Female,38.1,-122.63,30335,61850,81158,728,9
336,755,1301,Visa,Debit,2022-11-01,1,1,48502,2020-01-01,2020,0,26,66,1993,5,Female,38.1,-122.63,30335,61850,81158,728,9
337,2787,1301,Visa,Debit,2022-07-01,1,2,34888,2019-04-01,2019,0,26,66,1993,5,Female,38.1,-122.63,30335,61850,81158,728,9
338,4435,1301,Visa,Debit,2019-08-01,0,1,29503,2014-08-01,2014,0,26,66,1993,5,Female,38.1,-122.63,30335,61850,81158,728,9
339,378,1301,Mastercard,Debit,2021-08-01,1,2,19570,2019-01-01,2019,0,26,66,1993,5,Female,38.1,-122.63,30335,61850,81158,728,9
340,3189,1301,Mastercard,Debit,2023-12-01,1,1,22297,2017-05-01,2017,0,26,66,1993,5,Female,38.1,-122.63,30335,61850,81158,728,9
341,3595,1301,Visa,Debit,2023-09-01,1,1,20031,2015-06-01,2015,0,26,66,1993,5,Female,38.1,-122.63,30335,61850,81158,728,9
342,1481,1301,Mastercard,Debit,2020-02-01,1,2,30323,2020-02-01,2020,0,26,66,1993,5,Female,38.1,-122.63,30335,61850,81158,728,9
343,390,1301,Amex,Credit,2024-04-01,1,1,19000,2020-01-01,2020,0,26,66,1993,5,Female,38.1,-122.63,30335,61850,81158,728,9
344,4065,1399,Mastercard,Debit,2020-02-01,1,1,18162,2018-07-01,2018,0,28,71,1991,5,Male,32.08,-81.1,19770,40314,131348,707,4
345,756,1399,Visa,Debit (Prepaid),2020-12-01,1,1,54,2020-01-01,2020,0,28,71,1991,5,Male,32.08,-81.1,19770,40314,131348,707,4
346,1482,1399,Mastercard,Credit,2022-08-01,1,1,8700,2020-02-01,2020,0,28,71,1991,5,Male,32.08,-81.1,19770,40314,131348,707,4
347,452,1399,Mastercard,Debit,2021-05-01,1,1,14295,2020-01-01,2020,0,28,71,1991,5,Male,32.08,-81.1,19770,40314,131348,707,4
348,5743,1775,Visa,Debit,2024-11-01,0,1,17620,2019-11-01,2019,0,26,67,1993,8,Male,38.91,-75.43,18622,37968,55982,788,3
349,344,1775,Mastercard,Debit,2020-02-01,1,2,17201,2015-01-01,2015,0,26,67,1993,8,Male,38.91,-75.43,18622,37968,55982,788,3
350,423,1775,Discover,Credit,2021-08-01,1,1,8300,2020-01-01,2020,0,26,67,1993,8,Male,38.91,-75.43,18622,37968,55982,788,3
351,5542,1673,Visa,Debit,2023-08-01,1,2,17853,2008-11-01,2011,0,41,67,1978,11,Male,43.46,-85.95,17145,34954,45456,772,3
352,2777,1673,Mastercard,Debit,2024-12-01,1,1,10794,2018-04-01,2018,0,41,67,1978,11,Male,43.46,-85.95,17145,34954,45456,772,3
353,5598,1673,Mastercard,Debit,2019-12-01,1,1,15832,2010-11-01,2011,0,41,67,1978,11,Male,43.46,-85.95,17145,34954,45456,772,3
354,3759,1957,Mastercard,Debit (Prepaid),2006-10-01,1,1,26,2006-07-01,2019,0,40,74,1979,9,Male,34.15,-118.6,47055,95945,222735,772,2
355,5483,1957,Mastercard,Credit,2013-05-01,1,2,16300,2007-11-01,2009,0,40,74,1979,9,Male,34.15,-118.6,47055,95945,222735,772,2
356,453,1033,Mastercard,Debit,2024-10-01,1,2,14836,2020-01-01,2020,0,18,58,2002,2,Female,43.07,-82.49,16598,33844,42109,684,2
